ID	Source URL	Title	Story	Theme	Duplicate	Ethical concern	Annotator A	Annotator B	Strength disagreement	1st Audit	2nd Audit needed	2nd Audit	3rd Audit needed	3rd Audit	Origin	Genre	Final Strength	Final Strength Text	Final Virtue	Final Virtue Text	Duplicate title	Duplicate story	Duplicate theme
556	https://www.aesopfables.com//cgi/aesop1.cgi?4&TheWolfandtheCrane2	The Wolf and the Crane	A Wolf had been gorging on an animal he had killed, when suddenly a small bone in the meat stuck in his throat and he could not swallow it.  He soon felt terrible pain in his throat, and ran up and down groaning and groaning and seeking for something to relieve the pain.  He tried to induce every one he met to remove the bone.  "I would give anything," said he, "if you would take it out."  At last the Crane agreed to try, and told the Wolf to lie on his side and open his jaws as wide as he could.  Then the Crane put its long neck down the Wolf's throat, and with its beak loosened the bone, till at last it got it out.    "Will you kindly give me the reward you promised?" said the Crane.    The Wolf grinned and showed his teeth and said: "Be content. You have put your head inside a Wolf's mouth and taken it out again in safety; that ought to be reward enough for you."	Gratitude and greed go not together	1	0															The Wolf & the Crane	A Wolf had been feasting too greedily, and a bone had stuck crosswise in his throat. He could get it neither up nor down, and of course he could not eat a thing. Naturally that was an awful state of affairs for a greedy Wolf. So away he hurried to the Crane. He was sure that she, with her long neck and bill, would easily be able to reach the bone and pull it out. "I will reward you very handsomely," said the Wolf, "if you pull that bone out for me." The Crane, as you can imagine, was very uneasy about putting her head in a Wolf's throat. But she was grasping in nature, so she did what the Wolf asked her to do. When the Wolf felt that the bone was gone, he started to walk away. "But what about my reward!" called the Crane anxiously. "What!" snarled the Wolf, whirling around. "Haven't you got it? Isn't it enough that I let you take your head out of my mouth without snapping it off?"	Expect no reward for serving the wicked.
557	https://www.aesopfables.com//cgi/aesop1.cgi?4&TheWolfandtheLamb2	The Wolf and the Lamb	Once upon a time a Wolf was lapping at a spring on a hillside, when, looking up, what should he see but a Lamb just beginning to drink a little lower down.  "There's my supper," thought he, "if only I can find some excuse to seize it."  Then he called out to the Lamb, "How dare you muddle the water from which I am drinking?"    "Nay, master, nay," said Lambikin; "if the water be muddy up there, I cannot be the cause of it, for it runs down from you to me."    "Well, then," said the Wolf, "why did you call me bad names this time last year?"    "That cannot be," said the Lamb; "I am only six months old."    "I don't care," snarled the Wolf; "if it was not you it was your father;" and with that he rushed upon the poor little Lamb and  .WARRA WARRA WARRA WARRA WARRA  .ate her all up.  But before she died she gasped out	Any excuse will serve a tyrant	1	0															The Wolf & the Lamb	A stray Lamb stood drinking early one morning on the bank of a woodland stream. That very same morning a hungry Wolf came by farther up the stream, hunting for something to eat. He soon got his eyes on the Lamb. As a rule Mr. Wolf snapped up such delicious morsels without making any bones about it, but this Lamb looked so very helpless and innocent that the Wolf felt he ought to have some kind of an excuse for taking its life. "How dare you paddle around in my stream and stir up all the mud!" he shouted fiercely. "You deserve to be punished severely for your rashness!" "But, your highness," replied the trembling Lamb, "do not be angry! I cannot possibly muddy the water you are drinking up there. Remember, you are upstream and I am downstream." "You do muddy it!" retorted the Wolf savagely. "And besides, I have heard that you told lies about me last year!" "How could I have done so?" pleaded the Lamb. "I wasn't born until this year." "If it wasn't you, it was your brother!" "I have no brothers." "Well, then," snarled the Wolf, "It was someone in your family anyway. But no matter who it was, I do not intend to be talked out of my breakfast." And without more words the Wolf seized the poor Lamb and carried her off to the forest.	The tyrant can always find an excuse for his tyranny. The unjust will not listen to the reasoning of the innocent. 
558	https://www.aesopfables.com//cgi/aesop1.cgi?4&TheWolfandtheShepherds	The Wolf and the Shepherds	A WOLF, passing by, saw some Shepherds in a hut eating a haunch of mutton for their dinner.  Approaching them, he said, "What a clamor you would raise if I were to do as you are doing!"	Some are too apt to condemn in others the very things they do themselves	1	0															The Wolf & the Shepherd	A Wolf, lurking near the Shepherd's hut, saw the Shepherd and his family feasting on a roasted lamb. "Aha!" he muttered. "What a great shouting and running about would there have been, had they caught me at just the very thing they are doing with so much enjoyment!"	Men often condemn others for what they see no wrong in doing themselves.
559	https://www.aesopfables.com//cgi/aesop1.cgi?4&TheYoungThiefandHisMother	The Young Thief and His Mother	A young Man had been caught in a daring act of theft and had been condemned to be executed for it.  He expressed his desire to see his Mother, and to speak with her before he was led to execution, and of course this was granted.  When his Mother came to him he said: "I want to whisper to you," and when she brought her ear near him, he nearly bit it off.  All the bystanders were horrified, and asked him what he could mean by such brutal and inhuman conduct.  "It is to punish her," he said.  "When I was young I began with stealing little things, and brought them home to Mother.  Instead of rebuking and punishing me, she laughed and said: "It will not be noticed."  It is because of her that I am here to-day."    "He is right, woman," said the Priest; "the Lord hath said:	Train up a child in the way he should go; and when he is old he will not depart therefrom	1	0															The Thief and His Mother	A BOY stole a lesson-book from one of his schoolfellows and took it home to his Mother.  She not only abstained from beating him, but encouraged him.  He next time stole a cloak and brought it to her, and she again commended him.  The Youth, advanced to adulthood, proceeded to steal things of still greater value.  At last he was caught in the very act, and having his hands bound behind him, was led away to the place of public execution.  His Mother followed in the crowd and violently beat her breast in sorrow, whereupon the young man said, "I wish to say something to my Mother in her ear."  She came close to him, and he quickly seized her ear with his teeth and bit it off.  The Mother upbraided him as an unnatural child, whereon he replied, "Ah! if you had beaten me when I first stole and brought to you that lesson-book, I should not have come to this, nor have been thus led to a disgraceful death."	Spare the rod and spoil the child
560	https://astrumpeople.com/inspirational-short-stories/	The Elephant Rope	The story begins with a man, who passed elephants which were tied up. He suddenly stopped in his path and became confused by the fact that such a tiny rope held the massive creatures. Of course, these elephants could escape easily and quickly. Here were no chains, no cages. For some reason, these elephants did not break away from their tiny bit of rope. Curiously, he asked the trainer nearby why these the elephants were just stood there. Why were they not attempt to get away, despite it being clear that they could? The trainer explained that when the elephants were younger, they were tied to the wall using that same bit of rope. At that age, the rope was strong enough to stop them from escaping. As they grew up, despite getting bigger, they were conditioned to believe that the rope was holding them. They never once tried to break free, because they assumed that the rope could hold them.  In short, the elephants believed that they couldn’t, so they never tried. This baffled the man. Now, it’s a strong metaphor to what many of us do in everyday life. We often fail once and never try again. We go through life, holding onto a simple belief that we cannot do something because we tried once and it didn’t work out.	Life isn’t about control. It’s about learning, and we should never give up. We have to keep trying. Otherwise, we will metaphorically be trapped and contained. If something prevented you the first time you tried, don’t let that make you lose hope.	1	0															The False Human Belief	As a man was passing the elephants, he suddenly stopped, confused by the fact that these huge creatures were being held by only a small rope tied to their front leg. No chains, no cages. It was obvious that the elephants could, at any time can break away from their bonds but for some reason, they did not. He saw a trainer nearby and asked why these animals just stood there and made no attempt to get away. “Well,” trainer said, “when they are very young and much smaller we use the same size rope to tie them and, at that age, it’s enough to hold them. As they grow up, they are conditioned to believe they cannot break away. They believe the rope can still hold them, so they never try to break free.” The man was amazed. These animals could at any time break free from their bonds but because they believed they couldn’t, they were stuck right where they were. Like the elephants, how many of us go through life hanging onto a belief that we cannot do something, simply because we failed at it once before?	Failure is a part of learning. We should never give up the struggle in life. You Fail not because you are destined to fail, but because there are lessons which you need to learn as you move on with your life.
561	https://astrumpeople.com/inspirational-short-stories/	University Exams	One night, four University students decided to stay out late. As they were partying and having a great time, they paid no interest in the test that they had the next day. Obviously, they didn’t study.  In the morning, as they felt a little bit tired and full of regrets. As a team, they created a master plan. They covered themselves in the dirt and headed to the lecturer’s office. They proceeded to tell him that they have been to a wedding, and on the way back, their tire had gone flat, and they had to push their car back to campus. The lecturer wilfully listened to their tale and agreed that they could re-take the test in a few days. The students were delighted and believed they had got away with it.  On the day of the test, all students were separated. They were then given the test, which shockingly had one question:  ”Which tire burst?”	Always be honest. Don’t try to lie to get out of something that you could have been prepared for.	1	0															The Four Smart Students	One night four college students were out partying late night and didn’t study for the test which was scheduled for the next day. In the morning, they thought of a plan. They made themselves look dirty with grease and dirt. Then they went to the Dean and said they had gone out to a wedding last night and on their way back the tire of their car burst and they had to push the car all the way back. So they were in no condition to take the test. The Dean thought for a minute and said they can have the re-test after 3 days. They thanked him and said they will be ready by that time. On the third day, they appeared before the Dean. The Dean said that as this was a Special Condition Test, all four were required to sit in separate classrooms for the test. They all agreed as they had prepared well in the last 3 days. The Test consisted of only 2 questions with the total of 100 Points. 1) Your Name __________ (1 Points) 2) Which tire burst? __________ (99 Points) Options – (a) Front Left (b) Front Right (c) Back Left (d) Back Right	Be Responsible else you too will learn your lesson!
562	https://www.developgoodhabits.com/inspirational-stories/	The Elephant Rope	When walking through an elephant camp, a man noticed that the elephants were only secured with a small rope that was tied around one ankle. He wondered why the elephants didn’t break free from the rope, as the elephants were certainly strong enough to do so. He asked a trainer why the elephants didn’t try to break free, and the trainer responded by saying that they use the same size rope for baby elephants all the way up to adulthood. Because they’re too small when they’re babies to break free from the rope, they grow up being conditioned that the rope is stronger than they are. As adults, they think the rope can still hold them, so they don’t try to fight it.	After enough conditioning, the person will stop any attempts to avoid the pain, even if they see an opportunity to escape.	1	0															The Elephant Rope	The story begins with a man, who passed elephants which were tied up. He suddenly stopped in his path and became confused by the fact that such a tiny rope held the massive creatures. Of course, these elephants could escape easily and quickly. Here were no chains, no cages. For some reason, these elephants did not break away from their tiny bit of rope. Curiously, he asked the trainer nearby why these the elephants were just stood there. Why were they not attempt to get away, despite it being clear that they could? The trainer explained that when the elephants were younger, they were tied to the wall using that same bit of rope. At that age, the rope was strong enough to stop them from escaping. As they grew up, despite getting bigger, they were conditioned to believe that the rope was holding them. They never once tried to break free, because they assumed that the rope could hold them.  In short, the elephants believed that they couldn’t, so they never tried. This baffled the man. Now, it’s a strong metaphor to what many of us do in everyday life. We often fail once and never try again. We go through life, holding onto a simple belief that we cannot do something because we tried once and it didn’t work out.	Life isn’t about control. It’s about learning, and we should never give up. We have to keep trying. Otherwise, we will metaphorically be trapped and contained. If something prevented you the first time you tried, don’t let that make you lose hope.
563	https://www.developgoodhabits.com/inspirational-stories/	A Wise Man’s Jokes	A wise man once faced a group of people who were complaining about the same issues over and over again. One day, instead of listening to the complaints, he told them a joke and everyone cracked up laughing. Then, the man repeated the joke. A few people smiled. Finally, the man repeated the joke a third time–but no one reacted. The man smiled and said, “You won’t laugh at the same joke more than once. So what are you getting from continuing to complain about the same problem?”	You’re not going to get anywhere if you keep complaining about the same problem but do nothing to fix it.	1	0															An Older Man and Joke	People were continually visiting an older man, complaining about the same old problems in life. Over and over again, the older man would hear the same complaints.  One day, instead of offering advice, the older man decided to tell them a joke. People roared with laughter. A few minutes later, he told them the exact same joke, and a few of them smiled. He then said the joke a third time, and nobody laughed or smiled. The wise older man then asked them: “If you can’t laugh at the same joke over and over, why are you always crying over the same problem?”	Don’t complain, find solutions, and learn how to gain сontrol over any situation. Instead of complaining and dwelling on various issues, make strides to try and change the situation.
564	https://www.developgoodhabits.com/inspirational-stories/	It’s Never Too Late	In the 1940s, there was a man who, at the age of 65, was living off of $99 social security checks in a small house, driving a beat-up car. He decided it was time to make a change, so he thought about what he had to offer that other people may benefit from. His mind went to his fried chicken recipe, which his friends and family loved. He left his home state of Kentucky and traveled throughout the country, trying to sell his recipe to restaurants. He even offered the recipe for free, asking for only a small chunk of the money that was earned. However, most of the restaurants declined his offer. In fact, 1,009 restaurants said no. But even after all of the rejections, he persisted. He believed in himself and his chicken recipe. When he visited restaurant #1,010, he got a YES. His name? Colonel Hartland Sanders.	It’s never too late in life to find success. You have to have confidence in yourself and believe in your work for other people to believe it also.	1	0															Colonel Sanders and Kentucky Fried Chicken	Of course, we must include a real-life motivational story. Colonel Sander’s story is one of the best around, regardless of if you agree with KFC or not. It’s a great story of resilience and proof that age is just a number.  Let’s paint the picture in your head. Imagine an older man, living from social security checks to another. He lived in a tiny house and was driving around in a distressed car. At 65 years old, he decided that he had to change his life – and considering what he had to offer, he went with his chicken recipe. Many of his friends and family had complimented his cooking, and so he decided that was his best shot at changing his life around. So, Harland Sanders traveled all across the United States, trying to sell his chicken recipe. He told restaurant owners that he would give the recipe away for free, as long as he was entitled to a small percentage of sales. Unfortunately, Harland Sanders heard “no” over 1,000 times. Importantly, he didn’t give up. He knew that he had something special, and finally heard a yes.  Of course, you know the rest – KFC was born, and remains one of the most successful businesses to date.	Never give up. It’s never late to start doing what you love and want.
565	https://www.developgoodhabits.com/inspirational-stories/	The Boulder and the Gold	There once was a king who decided to do a little experiment. He had a giant boulder put right in the middle of the street. He then hid near the boulder to see who, if anyone, would try to move it out of the way. First, some wealthy merchants walked by. They walked around the boulder, complaining that the king hasn’t been maintaining the roads very well. Next, a peasant walked by, heading home with his arms full of food for his family. When he noticed the boulder, he put his groceries down and attempted to move it out of everyone’s way. It took him a while to move it, but he eventually succeeded. After the peasant gathered up his groceries to carry on home, he noticed a bag lying in the middle of the road, just where the boulder once was. He opened the bag to find that it was stuffed full of gold coins, along with a letter from the king saying that the bag’s gold was a reward for the peasant to keep. The king gave this gift because the peasant had taken the time and energy to move the boulder out of the road for the convenience of others who would be traveling the road in the future.	Every obstacle you face offers an opportunity to improve.	1	0															Laziness Won’t Benefit You	It is believed that a King ordered his men to place a boulder on the roadway. He then hid in the bushes, to see if anybody would move the boulder out of the way.  The story states that the King’s wealthiest merchants and courtiers walked pass the boulder, without batting an eyelid. They assumed moving the boulder was a job beneath them. Somebody else would do it.  The boulder remained on the road for many days. Many people started to get quite angry at the King, blaming him for the state of the roads. However, not one person took the time to move the boulder. Until one day, a peasant came along carrying vegetables. He approached the boulder, and without hesitation, decided that he would try to move it. He attempted to push the stone away, which took a lot of effort and time. With much pushing and straining, he finally managed, and the boulder was finally moved.  The peasant went back to here the boulder was sat, to collect his vegetables. To his surprise, there was a purse lying on the road, which contained an array of gold coins and a note from the King. It explained that whoever moved the boulder, would receive the gold.	Hard work and independence will always be beneficial for you in life.
566	https://www.developgoodhabits.com/inspirational-stories/	Dirty Money	A well-respected speaker began a seminar by showing an audience of 150 people a crisp $20 bill. He asked, “Who wants this $20 bill?” All 150 people nodded. He said, “I am going to give this money to someone, but first….” Then he proceeded to crumple the bill up. He asked the crowd again if anyone wanted it. All 150 hands went up in the air. The speaker then dropped the money on the floor and stomped all over it. He then raised it in the air to show the crowd. The money was filthy. “Does anyone want it now?” Every hand went up. The speaker proceeded to tell the crowd that no matter what he did to ruin the money, people still wanted it because its value remained the same. It was still worth $20.	No matter what you go through, your value will remain the same.	1	0															The $20 Bill	If you watch a lot of motivational speeches on YouTube, there’s a good chance that you’ve come across this. Many have recreated this fantastic story, as it is enlightening. It starts with a famous speaker holding up a $20 bill. The speaker asked: “Who would like this?”  Of course, all the hands went up. He then proceeded to crumple up the $20 bill, and said: “Who still wants the $20 bill?”  All the hands in the room went up again. With that, he then dropped the money on the floor and stood on it. He then asked: “Who wants it now?”  Again, every single hand was raised. Little did everyone know, the $20 bill being crumpled was a big metaphor. It didn’t matter how crumpled or dirty the $20 bill got, the value of it never decreased. It was still worth $20.  In life, we will metaphorically be crumpled and stood on. Why, then, do we feel entirely worthless and less valuable after this?	It doesn’t matter what happens to use, or how oppressed we get. We are still valuable, and we still deserve the same love and respect as before. We are all unique and valuable, never forget that.
567	https://www.developgoodhabits.com/inspirational-stories/	The Ultimate Test	One night, four college students stayed up late partying, even though they knew they had a test the next day. The next morning, they came up with a plan to get out of having to take their test. Each student rolled around in dirt and then went to the teacher’s office. They told the teacher that they had gotten a flat tire the night before, and they spent the entire night pushing their car back to campus. The teacher listened, and to the students’ delight, he offered a retest three days later. On the day of the test, the students went to their teacher’s office. The teacher put all four of the students in separate rooms to take the test. The students were okay with that because they had been given a chance to study. The test had 2 questions: 1) Your Name __________ (1 Points) 2) Which tire was flat? __________ (99 Points) Front Right Front Left Back Right Back Left	Aside from making wise decisions, you always need to take responsibility for your actions.	1	0															The Four Smart Students	One night four college students were out partying late night and didn’t study for the test which was scheduled for the next day. In the morning, they thought of a plan. They made themselves look dirty with grease and dirt. Then they went to the Dean and said they had gone out to a wedding last night and on their way back the tire of their car burst and they had to push the car all the way back. So they were in no condition to take the test. The Dean thought for a minute and said they can have the re-test after 3 days. They thanked him and said they will be ready by that time. On the third day, they appeared before the Dean. The Dean said that as this was a Special Condition Test, all four were required to sit in separate classrooms for the test. They all agreed as they had prepared well in the last 3 days. The Test consisted of only 2 questions with the total of 100 Points. 1) Your Name __________ (1 Points) 2) Which tire burst? __________ (99 Points) Options – (a) Front Left (b) Front Right (c) Back Left (d) Back Right	Be Responsible else you too will learn your lesson!
568	https://www.developgoodhabits.com/inspirational-stories/	What a Waste	A mother camel and her baby were lying down, soaking up the sun. The baby camel asked his mom, “Why do we have these big bumps on our back?” The mom stopped to think and then said, “We live in the desert where there is not much water available. Our humps store water to help us survive on long journeys.” The baby camel then stopped to think and said, “Well, why do we have long legs with rounded feet?” His mother replied, “They are meant to help us walk through sand.” The baby asked a third question, “Why are my eyelashes so long?” The mother replied, “Your long eyelashes offer you protection from sand when it blows in the wind.” Finally, the baby said, “If we have all of these natural abilities given to us to walk through the desert, what’s the use for camels in the Zoo?”	The skills and abilities that you possess won’t be useful if you’re not in the right environment.	1	0															Baby Camel and Mother	A mother and a baby camel were lying around, and suddenly the baby camel asked, “mother, may I ask you some questions? The mother said, “Sure! Why son, is there something bothering you? Baby said, “Why do camels have humps?” The mother said, “Well son, we are desert animals, we need the humps to store water and we are known to survive without water”. Baby said, “Okay, then why are our legs long and our feet rounded?” The mother said, “Son, obviously they are meant for walking in the desert. You know with these legs I can move around the desert better than anyone does!” Baby said, “Okay, then why are our eyelashes long? Sometimes it bothers my sight”. Mother with pride said, “My son, those long thick eyelashes are your protective cover. They help to protect your eyes from the desert sand and wind”. Baby after thinking said, “I see. So the hump is to store water when we are in the desert, the legs are for walking through the desert and these eyelashes protect my eyes from the desert than what in god’s name are we doing here in the Zoo!?”	Skills, knowledge, abilities and experiences are only useful if you are at the right place.
569	https://www.developgoodhabits.com/inspirational-stories/	Teamwork	There was once a man who lived with his three sons. His sons were hard workers, but they constantly fought with each other. Even though the man continuously tried to help his sons make peace with each other, he was never successful. In fact, their fighting got to a point where their neighbors would make fun of them. Eventually, the father became ill. He begged his sons to learn how to work together because of his impending death, but they didn’t listen. The father then decided to teach his sons a practical lesson to help his sons forget their differences and become a united team. The father called his sons and said, “I’ll give you each an equal collection of sticks to break in half. Whoever breaks the sticks the fastest will be rewarded.” After agreeing to the task, the father gave each of his sons 10 sticks and instructed them to break each stick in half. This task took the sons mere minutes to complete, but once they were finished, they started to fight about who finished first. The father said, “Dear sons, the task isn’t finished. Now I’ll give each of you 10 more sticks, however, you must break the sticks in half as a bundle rather than snapping each one separately.” His sons agreed and attempted to do what he had asked. They each tried their best, but none could break the bundle in half. They told their father that they had failed. In response, their father said, “See, it was easy to break the sticks in half individually, but you couldn’t break all 10 of them at the same time. Similarly, if the three of you stay united as a team, nobody will be able to harm you. However, if you fight all the time, anyone will be able to defeat you. Please come together as a united team.” This lesson helped the man’s sons understand the power of being a team and promised their father that, moving forward, they would work together as a team, no matter what the situation was.	Strong teams are naturally aligned to work harder, support each other, and be cooperative with working toward a mutual goal.	1	0															The Bundle of Sticks	A certain Father had a family of Sons, who were forever quarreling among themselves. No words he could say did the least good, so he cast about in his mind for some very striking example that should make them see that discord would lead them to misfortune. One day when the quarreling had been much more violent than usual and each of the Sons was moping in a surly manner, he asked one of them to bring him a bundle of sticks. Then handing the bundle to each of his Sons in turn he told them to try to break it. But although each one tried his best, none was able to do so. The Father then untied the bundle and gave the sticks to his Sons to break one by one. This they did very easily. "My Sons," said the Father, "do you not see how certain it is that if you agree with each other and help each other, it will be impossible for your enemies to injure you? But if you are divided among yourselves, you will be no stronger than a single stick in that bundle."	In unity is strength.
570	https://www.developgoodhabits.com/inspirational-stories/	Frogs for Dinner	A lady was once heating up a pot of water on a gas stove with the intent of cooking pasta for her family for dinner. A frog fell into the pot while it was sitting on the stove. While it wasn’t his intention to be stuck in a pot of water, he didn’t try to escape. He was comfortable enough as he was. The lady soon turned on the flame to begin boiling the water. As the water’s temperature began to rise, the frog was able to adjust his body temperature accordingly, so he remained in the pot without trying to do anything to change the situation. However, as the water approached its boiling point, the frog’s body temperature could no longer keep up. He finally tried to jump out of the pot, but with water temperature continuing to increase, he didn’t have it in him to make the leap. It was too late for the frog to save himself.	No matter how bad a situation is, it’s critical to be proactive and face the problem head-on.	1	0															The Frog in Hot Water	Once the frog fell in a vessel of the hot water. The Water was still on a gas stove. The frog still did not try to jump out of the vessel, instead just stayed in it. As the temperature of the water started to rise, the frog managed to adjust its body temperature accordingly. As the water started to reach the boiling point, the frog was no longer able to keep up and manage its body temperature according to the water temperature. The frog tried to jump out of the vessel but with water temperature reaching its boiling point, the frog was not able to bear it and couldn’t make it. What was the reason that a frog couldn’t make it? Will you blame the hot water for it?	The frog couldn’t make it due to its own inability to decide when it had to jump out. We all need to adjust according to the situations but there are times when we need to face the situation and take the appropriate action when we have the strength to do so before it’s too late. Walk out before you need to jump.
571	https://www.developgoodhabits.com/inspirational-stories/	Will You Marry Me?	Centuries ago, in a small Italian town, there was a business owner who was in a great amount of debt. His banker, who was an old, unattractive man, strongly desired the business owner’s younger beautiful daughter. The banker decided to offer the businessman a deal to forgive the debt that he owed the bank completely. However, there was a bit of a catch. In order for the businessman to become debt-free, he was to have his daughter marry the banker. The businessman didn’t want to concede to this agreement, but he had no other choice, as his debt was so extreme. The banker said he would put two small stones into a bag–one of which was white, and the other black. The daughter would then need to reach into the bag and blindly choose a stone. If she chose the black stone, the businessman’s debt would be cleared and the daughter would have to marry the banker. However, if she chose the white stone, the debt would be cleared and the daughter would not have to marry him. While standing in the stone-filled path in the businessman’s yard, the banker reached down and chose two small stones, not realizing that the businessman’s daughter was watching him. She noticed that he picked up two black stones and put them in the bag. When it came time for the daughter to pick a stone out of the bag, she felt she had three choices: Refuse to do it. Take out both stones and expose the banker’s cheating. Pick a stone, knowing it would be black, and sacrifice herself to get her father out of debt. She picked a stone from the bag, and immediately ‘accidentally’ dropped it into the abundance of stones where they were all standing. She said to the banker, “I’m sorry, I’m so clumsy! Oh well. Just look in the bag to see what color stone is in there now so you will know what color stone I picked.” Of course, the remaining stone was black. Because the banker didn’t want his deceit to be exposed, he played along, acting as if the stone that the businessman’s daughter dropped had to have been white. He cleared the businessman’s debt and the daughter remained free from having to spend the rest of her life with the banker.	While you may have to think outside of the box sometimes, it’s always possible to conquer a difficult situation.	1	0															Black and White Pebbles	It begins in a small Italian town, hundreds of years ago. A small business owner found himself in a large amount of debt to a money loan-shark who was old and unattractive.  The shark-loan was interested in the business owner’s daughter. Of course, this meant that he offered the businessman a deal: he would eliminate the debt if he could marry the businessman’s daughter. This proposal was not desirable for either the daughter nor the businessman and was met with disgust.  However, it came with a twist. The loan-shark would place two pebbles into a bag, one would be white, and one would be black. The daughter would then be told to reach into the bag and pick out a pebble. If the daughter picked the black pebble, the debt would be wiped, but the loan shark would marry her. If the daughter chose the white pebble, the debt would be also wiped, but the daughter would not have to marry the loan-shark. The latter being the desirable outcome for both daughter and businessman.  As the loan-shark picked up the two pebbles, the daughter noticed that he had picked up two black stones, in an attempt to guarantee his plan.  The daughter then had three choices:      Refuse altogether to pick any pebble from the bag.     Expose the two black pebbles and loan-shark for cheating.     Pick a pebble, which would determine her horrid fate.  The daughter, thinking outside of the box, drew out a pebble and decided to drop the stones “accidentally” on the ground into the midst of the other pebbles. She then told the loan-shark that it didn’t matter, as they would all be able to decipher which pebble she picked, by looking at the pebbled left in the other bag.  The loan-shark did not want to be exposed and played along with the fact that the daughter had picked a white pebble. The debt was wiped, and the daughter didn’t have to marry the loan-shark.	Use your creative thinking. You can always overcome a tough situation, by stepping outside of the box which it is confined to. You may think you have limited options, but there are creative ways to get around it.
572	https://www.developgoodhabits.com/inspirational-stories/	There Was Once a Boy…	There was once a boy who was growing up in a very wealthy family. One day, his father decided to take him on a trip to show him how others lived who were less fortunate. His father’s goal was to help his son appreciate everything that he has been given in life. The boy and his father pulled up to a farm where a very poor family lived. They spent several days on the farm, helping the family work for their food and take care of their land. When they left the farm, his dad asked his son if he enjoyed their trip and if he had learned anything during the time they spent with this other family. The boy quickly replied, “It was fantastic, that family is so lucky!” Confused, his father asked what he meant by that. The boy said, “Well, we only have one dog, but that family has four–and they have chickens! We have four people in our home, but they have 12! They have so many people to play with! We have a pool in our yard, but they have a river running through their property that is endless. We have lanterns outside so we can see at night, but they have the wide open sky and the beautiful stars to give them wonder and light. We have a patio, but they have the entire horizon to enjoy–they have endless fields to run around in and play. We have to go to the grocery store, but they are able to grow their own food. Our high fence protects our property and our family, but they don‘t need such a limiting structure, because their friends protect them.” The father was speechless. Finally, the boy added, “Thank you for showing me how poor people live, they’re so lucky.”	If you have whatever is important to you, you can consider yourself to be wealthy.	1	0															Lesson Learned	One day, the father of a very wealthy family took his son on a trip to the country with the express purpose of showing him how poor people live.  They spent a couple of days and nights on the farm of what would be considered a very poor family. On their return from their trip, the father asked his son, “How was the trip?” “It was great, Dad.” “Did you see how poor people live?” the father asked. “Oh yeah,” said the son. “So, tell me, what did you learn from the trip?” asked the father. The son answered: “I saw that we have one dog and they had four. We have a pool that reaches to the middle of our garden and they have a creek that has no end. We have imported lanterns in our garden and they have the stars at night. Our patio reaches to the front yard and they have the whole horizon. “We have a small piece of land to live on and they have fields that go beyond our sight. “We have servants who serve us, but they serve others. We buy our food, but they grow theirs. “We have walls around our property to protect us, they have friends to protect them.” The boy’s father was speechless. Then his son added, “Thanks Dad for showing me how poor we are.”	Love, Unity, Care, Satisfaction is richer than any comfort money gives.
573	https://www.developgoodhabits.com/inspirational-stories/	A Pound is a Pound	There was once a farmer who, each week, sold a pound of butter to a baker. After several weeks of buying a pound of butter from the farmer, the baker decided to weigh the butter that he was receiving to ensure it was indeed a full pound. When the baker weighed it, he learned that the butter was under a pound, which enraged him. He felt he was being cheated and he decided to take the farmer to court. When in court, the judge asked the farmer how he was weighing the butter. The farmer said, “Your Honor, I am poor. I do not own an exact measuring tool. However, I do have a scale.” The judge then asked if the farmer uses the scale to measure the butter. The farmer said, “Your Honor, I have been buying a one-pound loaf of bread from the baker since long before he began purchasing butter from me. Whenever the baker brings bread for me, I put it on the scale and then measure out the exact same weight in butter to give him in return. So, if the baker is not getting a pound of butter, he is also not giving a pound of bread like he promised.”	You get what you give. If you try to cheat others out of what you promise them, you will be cheated in return.	1	0															A Pound of Butter	The story introduces a farmer who sold one pound of butter to a baker on a regular basis. One day, the baker wanted to check if he was getting the right amount. He quickly realized that he wasn’t, and angrily took the farmer to court.  When in court, the judge asked the farmer if he was using any unit of measure to weigh the butter. The farmer stated that though he has a scale, he didn’t have a proper measure. Baffled, the judge asked how the farmer could possibly measure the amount of butter, without a proper form of measurement. The farmer replied, stating that the baker had been selling a pound of bread to the farmer every single day. Almost like an exchange, the farmer used his basic scales and gave the baker the same amount of butter, as the baker gave him bread.  It soon dawned on the judge that the baker had been lying to the farmer. In turn, the farmer had mimicked the weight and accidentally scammed the baker.	In life, you have to be honest. If you try to deceive others, you will be deceived back. Almost like you get what you give.
